kepoi_name,kepid,kepler_name,koi_pdisposition,koi_score,ra,dec,koi_disposition,koi_disposition_2020,koi_period,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad,koi_kepmag,koi_prad_err1,koi_prad_err2,koi_insol_err1,koi_insol_err2,seff_recent_venus,seff_runaway_greenhouse,seff_maximum_greenhouse,seff_early_mars,teff_in_range,hz_conservative,hz_optimistic,hz_conservative_possible,rocky,super_earth,sunlike_host,grazing,p_candidate,p_confirmed,p_false_positive,p_planet_like,model_verdict,p_planet_like_2020model
K06274.01,2449245,,CANDIDATE,0.997,292.73026,37.787182,CANDIDATE,CANDIDATE,18.1772927,0.039,4.703,213.1,1.5,737.0,69.62,7.9,6158.0,4.455,1.026,15.324,0.47,-0.16,64.86,-21.95,1.859577408646759,1.1591190278750567,0.37938489073652226,0.3410202454310028,True,False,False,False,True,True,True,False,0.74026,0.02726,0.23248,0.76752,CANDIDATE,0.83423
K06275.01,2450716,,FALSE POSITIVE,,293.07098,37.710899,FALSE POSITIVE,FALSE POSITIVE,1.38607973,0.0198,8.7,64.6,0.6,1356.0,798.8,2.8,5261.0,4.562,0.768,14.132,0.15,-0.05,605.98,-197.0,1.67360192435813,1.0431464441889642,0.324836510523393,0.29198753788472237,True,False,False,False,True,True,False,False,0.1408,0.00651,0.85269,0.14731,FALSE POSITIVE,0.04693
K06278.01,2568971,,FALSE POSITIVE,0.0,290.10883,37.845211,FALSE POSITIVE,FALSE POSITIVE,5.088582739,1.195,7.6066,448.9,46.02,1786.0,2400.3,40.3,7514.0,4.052,1.955,13.18,12.16,-12.17,1940.48,-1305.5,,,,,False,False,False,False,False,False,False,True,0.07241,0.00213,0.92545,0.07455,FALSE POSITIVE,0.0375
K06402.01,4284147,,FALSE POSITIVE,0.029,296.48584,39.312611,FALSE POSITIVE,FALSE POSITIVE,1.1611022,,2.48,,,,5175.96,,,,,15.742,,,7857.39,-2256.22,,,,,False,False,False,False,False,False,False,False,0.11441,0.00738,0.87821,0.12179,FALSE POSITIVE,0.01773
K06406.01,4357985,,FALSE POSITIVE,0.0,289.60037,39.431709,FALSE POSITIVE,FALSE POSITIVE,8.65298599,0.529,1.549,313.8,1.36,734.0,68.48,12.4,5210.0,4.538,0.749,15.415,0.17,-0.15,28.36,-20.5,1.6646175684090299,1.0375441670646899,0.32191037770842496,0.289357245960989,True,False,False,False,True,True,False,False,0.53122,0.40951,0.05927,0.94073,CANDIDATE,0.88436
K06407.01,4367544,,FALSE POSITIVE,0.0,292.28394,39.4571,FALSE POSITIVE,FALSE POSITIVE,1.19563447,0.861,5.3934,8245.0,14.94,1988.0,3686.75,105.8,5583.0,4.115,1.413,14.327,4.14,-5.04,3164.4,-2256.17,1.7350010038274843,1.081433391605477,0.34393263791265083,0.3091528506100092,True,False,False,False,False,False,True,False,0.09239,0.0566,0.85101,0.14899,FALSE POSITIVE,0.41549
K06408.01,4372410,,FALSE POSITIVE,0.0,293.52682,39.404831,FALSE POSITIVE,FALSE POSITIVE,0.550537628,0.516,1.216,72.0,1.93,4181.0,71798.87,4.9,8098.0,4.013,2.199,11.456,0.24,-0.32,22204.03,-23772.94,,,,,False,False,False,False,False,True,False,False,0.01455,0.00213,0.98332,0.01668,FALSE POSITIVE,0.07479
K06409.01,4372620,,CANDIDATE,,293.5787,39.447979,CANDIDATE,CANDIDATE,19.9310602,0.0766,8.48,97.9,2.42,960.0,201.01,14.2,5500.0,3.775,2.491,13.37,1.09,-1.3,275.5,-162.64,1.7184512367436802,1.0711132282086397,0.33892109898879996,0.304648048406784,True,False,False,False,False,False,True,False,0.52689,0.42732,0.04579,0.95421,CANDIDATE,0.94723
K06410.01,4372961,,FALSE POSITIVE,0.0,293.66101,39.411629,FALSE POSITIVE,FALSE POSITIVE,2.53470797,1.187,20.143,328.2,50.25,2117.0,4744.68,99.5,6440.0,3.874,2.254,13.92,8.69,-13.04,2101.83,-2265.45,1.9235926537060801,1.1990395610798399,0.39644305243879996,0.356353579693904,True,False,False,False,False,False,True,True,0.06825,0.00201,0.92974,0.07026,FALSE POSITIVE,0.10506
K06527.01,5119143,,FALSE POSITIVE,,296.68451,40.290588,FALSE POSITIVE,FALSE POSITIVE,0.530799654,0.0126,3.487,318.5,2.92,3102.0,21896.26,12.5,6534.0,4.128,1.622,12.328,1.55,-0.85,37253.5,-13201.25,1.9447441621678532,1.2122299173162916,0.4019436322637702,0.3612980027654495,True,False,False,False,False,False,False,False,0.06948,0.04256,0.88795,0.11205,FALSE POSITIVE,0.09966
K06528.01,5125048,,FALSE POSITIVE,0.0,298.02026,40.265659,FALSE POSITIVE,FALSE POSITIVE,0.56818769,,2.0,,,,17741.94,,,,,11.941,,,26912.56,-7416.59,,,,,False,False,False,False,False,False,False,False,0.03231,0.00733,0.96036,0.03964,FALSE POSITIVE,0.04378
K06529.01,5126627,,FALSE POSITIVE,0.0,298.39581,40.25948,FALSE POSITIVE,FALSE POSITIVE,1.0094779,,3.72,,,,2573.87,,,,,13.965,,,0.0,0.0,,,,,False,False,False,False,False,False,False,False,0.13761,0.00752,0.85486,0.14514,FALSE POSITIVE,0.04689
K06530.01,5130890,,FALSE POSITIVE,,299.24683,40.29866,FALSE POSITIVE,FALSE POSITIVE,0.91057795,,2.73,,,,,,,,,11.965,,,,,,,,,False,False,False,False,False,False,False,False,0.18248,0.00239,0.81513,0.18487,FALSE POSITIVE,0.24248
K06531.01,5164794,,FALSE POSITIVE,0.0,283.48358,40.324066,FALSE POSITIVE,FALSE POSITIVE,1.0429419,0.922,7.22,412.0,2.49,1795.0,2448.03,40.9,5780.0,4.438,1.0,11.51,0.0,0.0,0.0,0.0,1.776,1.107,0.356,0.32,True,False,False,False,False,False,True,False,0.01396,0.04244,0.9436,0.0564,FALSE POSITIVE,0.05358
K06532.01,5171707,,CANDIDATE,1.0,286.74857,40.36544,CANDIDATE,CANDIDATE,0.813998812,0.045,0.675,183.4,1.36,1933.0,3285.52,13.7,5705.0,4.424,0.989,15.567,0.38,-0.2,2749.57,-1149.97,1.7601280026339845,1.0971023188394533,0.35138263276660153,0.3158495303636329,True,False,False,False,True,True,True,False,0.44483,0.19205,0.36312,0.63688,CANDIDATE,0.66662
K06533.01,5172274,,FALSE POSITIVE,0.0,286.97809,40.302078,FALSE POSITIVE,FALSE POSITIVE,6.12650913,0.919,15.43,2434.0,9.08,1370.0,832.67,3.1,6881.0,4.252,1.534,12.625,3.31,-1.1,873.49,-290.43,2.0195505071348303,1.258880370563734,0.42091366207149844,0.37835022061233464,True,False,False,False,False,False,False,False,0.26166,0.0094,0.72893,0.27107,FALSE POSITIVE,0.18562
K06661.01,6068947,,FALSE POSITIVE,,298.74298,41.386292,FALSE POSITIVE,FALSE POSITIVE,0.573036404,0.9279,1.3176,4174.5,9.97,2376.0,7539.67,419.6,5745.0,4.29,1.196,13.302,4.07,-1.79,9042.6,-2999.78,1.7685555956975645,1.1023577083077931,0.35384236632765154,0.3180605418207868,True,False,False,False,False,False,True,False,0.13788,0.17493,0.68719,0.31281,FALSE POSITIVE,0.48814
K06662.01,6103049,,FALSE POSITIVE,0.0,283.76822,41.44112,FALSE POSITIVE,FALSE POSITIVE,0.643171495,1.214,2.31285,41160.0,54.03,2193.0,5486.36,641.4,5899.0,4.387,0.989,15.147,15.25,-9.39,4537.78,-2167.26,1.8017540307585667,1.1230601562680262,0.363362034441857,0.32661759605148616,True,False,False,False,False,False,True,True,0.01414,0.00207,0.9838,0.0162,FALSE POSITIVE,0.10688
K06664.01,6111011,,CANDIDATE,0.212,287.46738,41.47163,CANDIDATE,FALSE POSITIVE,14.7639145,0.016,3.14,162.5,0.93,632.0,37.74,7.7,5541.0,4.613,0.733,15.559,0.17,-0.08,22.22,-9.13,1.726568213572719,1.076174831459566,0.34139014127914463,0.30686743726779603,True,False,False,False,True,True,True,False,0.64892,0.00767,0.34341,0.65659,CANDIDATE,0.93214
K06665.01,6128141,,FALSE POSITIVE,0.0,293.25287,41.426319,FALSE POSITIVE,FALSE POSITIVE,1.872620976,1.242,1.7626,1530.6,31.43,1550.0,1362.23,181.9,6031.0,4.427,1.004,14.337,9.33,-4.01,1184.9,-454.83,1.830986490443455,1.141289574928384,0.3715434021335564,0.3339716733135869,True,False,False,False,False,False,True,True,0.03587,0.02511,0.93902,0.06098,FALSE POSITIVE,0.10917
K06668.01,6146838,,FALSE POSITIVE,0.0,297.91599,41.485641,FALSE POSITIVE,FALSE POSITIVE,27.467217305,1.076,4.17961,71766.5,38.87,527.0,18.22,1986.1,5503.0,4.536,0.742,13.182,5.14,-4.24,8.05,-5.26,1.7190412148673113,1.0714811274229032,0.33910130372799563,0.30481003211164814,True,False,False,False,False,False,True,True,0.00541,0.00208,0.99251,0.00749,FALSE POSITIVE,0.00347
K06796.01,6950275,,FALSE POSITIVE,0.0,292.34671,42.402939,FALSE POSITIVE,FALSE POSITIVE,40.879068,0.988,6.562,499.2,3.35,533.0,19.12,12.2,6072.0,4.51,0.923,15.823,1.05,-0.35,18.24,-6.01,1.8401767928736315,1.1470206879200329,0.37408042438762046,0.33625215566129535,True,False,False,False,False,False,True,False,0.67465,0.05953,0.26582,0.73418,CANDIDATE,0.83792
K06797.01,6953219,,FALSE POSITIVE,,293.24902,42.446621,FALSE POSITIVE,FALSE POSITIVE,0.566802325,0.3857,1.842,288.4,1.4,1889.0,3012.0,70.3,5233.0,4.489,0.824,14.905,1.68,-0.15,13638.38,-877.79,1.6686425506108258,1.040053975563894,0.32322618422163685,0.2905400213288333,True,False,False,False,True,True,False,False,0.02314,0.41027,0.5666,0.4334,FALSE POSITIVE,0.58447
K06798.01,6956176,,CANDIDATE,0.996,294.07739,42.402241,CANDIDATE,CANDIDATE,2.64185268,0.199,1.76,149.8,3.56,2104.0,4636.69,7.9,5195.0,3.409,2.935,13.533,2.12,-1.41,8543.09,-3084.92,1.6620165306019143,1.035922275337843,0.32105569958927654,0.2885889770151918,True,False,False,False,False,False,False,False,0.51407,0.00657,0.47935,0.52065,CANDIDATE,0.71972
K06800.01,6965293,,FALSE POSITIVE,0.0,296.31641,42.43351,FALSE POSITIVE,FALSE POSITIVE,5.077746556,1.211,3.1718,18836.7,54.93,1274.0,622.32,616.9,6174.0,4.235,1.271,12.847,11.58,-11.58,392.27,-279.18,1.8632012047591093,1.1613788530744191,0.3803682967499174,0.3419042121040987,True,False,False,False,False,False,True,True,0.03183,0.02228,0.9459,0.0541,FALSE POSITIVE,0.08249
K06803.01,7025851,,FALSE POSITIVE,0.0,289.35959,42.530239,FALSE POSITIVE,FALSE POSITIVE,2.340534383,0.71,4.43017,241360.0,69.55,1581.0,1476.77,881.5,6300.0,4.349,1.136,14.39,22.46,-9.61,1447.13,-538.42,1.89182189269248,1.1792269614310402,0.38805791255679994,0.348816284500224,True,False,False,False,False,False,True,False,0.01402,0.00783,0.97815,0.02185,FALSE POSITIVE,0.02827
K06927.01,7871395,,FALSE POSITIVE,,282.83334,43.600689,FALSE POSITIVE,FALSE POSITIVE,501.07647447,,3.21,,,,,,,,,14.795,,,,,,,,,False,False,False,False,False,False,False,False,0.48604,0.0,0.51396,0.48604,FALSE POSITIVE,0.18957
K06928.01,7885518,,FALSE POSITIVE,0.0,289.9574,43.657429,FALSE POSITIVE,FALSE POSITIVE,1.72933255,0.586,3.631,29.7,0.69,1745.0,2196.53,17.1,5921.0,4.22,1.211,13.07,0.14,-0.16,1345.76,-1003.2,1.8065826227241435,1.1260712674041473,0.3647256828830472,0.3278433538869859,True,False,False,False,True,True,True,False,0.02984,0.1717,0.79846,0.20154,FALSE POSITIVE,0.43048
K06929.01,7885570,,FALSE POSITIVE,0.0,289.97372,43.653809,FALSE POSITIVE,FALSE POSITIVE,1.729338354,0.887,6.8524,140158.0,139.36,2230.0,5838.68,379.7,5587.0,3.754,2.553,11.679,24.78,-46.02,2753.39,-3357.1,1.735810178358901,1.081937981646226,0.3441754358817254,0.3093710980535807,True,False,False,False,False,False,True,False,0.01402,0.00783,0.97815,0.02185,FALSE POSITIVE,0.00107
K06931.01,7902204,,CANDIDATE,0.972,295.50229,43.609871,CANDIDATE,CANDIDATE,2.54031121,0.295,1.83,173.3,1.2,1268.0,611.31,10.1,5778.0,4.531,0.911,15.921,0.34,-0.09,511.08,-151.85,1.7755729014265105,1.1067336632664329,0.35587658681757506,0.31988906612698403,True,False,False,False,True,True,True,False,0.76321,0.02784,0.20895,0.79105,CANDIDATE,0.73051
K06932.01,7919653,,FALSE POSITIVE,0.0,299.93735,43.627129,FALSE POSITIVE,FALSE POSITIVE,2.105238039,0.83,5.23595,94675.0,75.1,1966.0,3523.25,1071.9,5947.0,3.943,1.885,13.796,17.65,-32.75,2543.24,-2534.49,1.8123131821276337,1.1296448500726999,0.36633759733387705,0.32929227331160155,True,False,False,False,False,False,True,False,0.01108,0.00789,0.98103,0.01897,FALSE POSITIVE,0.00155
K06933.01,7938468,,FALSE POSITIVE,0.0,281.94336,43.728588,FALSE POSITIVE,FALSE POSITIVE,7.226944171,1.233,23.0124,682175.0,237.79,1179.0,457.25,3076.6,6270.0,4.199,1.36,13.27,69.07,-56.47,399.69,-224.66,1.8850001124330302,1.17497283380069,0.38623720953242496,0.347179681956189,True,False,False,False,False,False,True,True,0.00538,0.00732,0.98731,0.01269,FALSE POSITIVE,0.0012
K07059.01,8560861,,FALSE POSITIVE,0.0,292.1394,44.672741,FALSE POSITIVE,FALSE POSITIVE,31.973311701,1.35,13.2105,75053.7,272.44,1289.0,652.01,1554.1,7854.0,3.669,3.462,8.5,55.64,-129.8,402.39,-501.26,,,,,False,False,False,False,False,False,False,True,0.00581,0.00214,0.99205,0.00795,FALSE POSITIVE,0.00677
K07060.01,8565900,,FALSE POSITIVE,0.0,294.10526,44.615269,FALSE POSITIVE,FALSE POSITIVE,1.64125844,,4.51,,,,698.68,,,,,14.97,,,615.06,-183.3,,,,,False,False,False,False,False,False,False,False,0.14653,0.0209,0.83257,0.16743,FALSE POSITIVE,0.14572
K07061.01,8566113,,CANDIDATE,,294.20145,44.639839,CANDIDATE,CANDIDATE,1.371587993,0.9829,12.901,456.1,4.91,2413.0,8016.36,43.3,7045.0,4.154,1.604,13.104,2.8,-1.09,14023.82,-3885.33,2.0518436780482143,1.279019047917743,0.4288790683910265,0.38551052252038176,True,False,False,False,False,False,False,False,0.07627,0.00858,0.91515,0.08485,FALSE POSITIVE,0.05043
K07063.01,8574270,,FALSE POSITIVE,0.0,296.82111,44.67598,FALSE POSITIVE,FALSE POSITIVE,15.120212531,1.199,3.50007,24616.5,33.11,605.0,31.61,928.2,5232.0,4.554,0.725,15.166,3.7,-3.34,12.36,-8.69,1.6684666321464279,1.0399442800534806,0.3231688434136941,0.29048847784245835,True,False,False,False,False,False,False,True,0.03218,0.01135,0.95647,0.04353,FALSE POSITIVE,0.03053
K07065.01,8590527,,FALSE POSITIVE,0.228,301.04822,44.603031,FALSE POSITIVE,FALSE POSITIVE,0.739769962,1.212,1.95901,20729.3,82.29,3013.0,19590.61,726.2,6465.0,3.947,1.847,11.634,19.38,-33.24,13287.22,-13428.04,1.9292382935093642,1.202560252583193,0.39791744974215154,0.35767890054512674,True,False,False,False,False,False,True,True,0.03183,0.02228,0.9459,0.0541,FALSE POSITIVE,0.31873
K07067.01,8608490,,FALSE POSITIVE,0.0,284.16718,44.779369,FALSE POSITIVE,FALSE POSITIVE,0.541405029,0.641,2.7481,327656.0,125.64,2679.0,12266.51,541.2,5096.0,3.889,1.782,14.771,77.97,-77.98,24414.87,-10703.93,1.6453330723871087,1.0255193218750949,0.31548615192431173,0.2835825016699676,True,False,False,False,False,False,False,False,0.00567,0.00208,0.99225,0.00775,FALSE POSITIVE,0.02808
K07194.01,9581498,,FALSE POSITIVE,,288.92041,46.221142,FALSE POSITIVE,FALSE POSITIVE,10.54884842,,1.17,,,,,,,,,14.184,,,,,,,,,False,False,False,False,False,False,False,False,0.35052,0.00245,0.64703,0.35297,FALSE POSITIVE,0.63255
K07195.01,9588862,,CANDIDATE,,292.15543,46.204529,CANDIDATE,CANDIDATE,5.89773974,0.1566,2.243,77.9,1.0,1150.0,414.11,8.1,6300.0,4.371,1.126,14.742,0.52,-0.11,647.92,-130.24,1.89182189269248,1.1792269614310402,0.38805791255679994,0.348816284500224,True,False,False,False,True,True,True,False,0.8545,0.03117,0.11433,0.88567,CANDIDATE,0.82642
K07197.01,9596064,,CANDIDATE,1.0,294.95062,46.242149,CANDIDATE,CANDIDATE,1.74145041,0.33,1.712,370.6,1.46,1234.0,547.5,10.9,5238.0,4.598,0.764,16.269,0.22,-0.12,278.89,-151.41,1.6695233909921656,1.0406032316285627,0.3235130663755335,0.2907978988260475,True,False,False,False,True,True,False,False,0.31232,0.17506,0.51262,0.48738,FALSE POSITIVE,0.77285
K07198.01,9596187,,FALSE POSITIVE,0.669,294.99121,46.223572,FALSE POSITIVE,CANDIDATE,0.953299962,1.267,1.69478,2236.6,35.67,2011.0,3850.25,298.0,6183.0,4.407,1.02,14.538,10.46,-5.21,3321.48,-1398.58,1.8652411263662387,1.1626509633538684,0.3809208837363249,0.34240092310120984,True,False,False,False,False,False,True,True,0.11447,0.00682,0.87871,0.12129,FALSE POSITIVE,0.09995
K07199.01,9596892,,CANDIDATE,,295.25565,46.2164,CANDIDATE,CANDIDATE,20.2944118,8.7053,0.357,453.9,774.73,648.0,41.69,5.6,5865.0,4.518,0.918,15.919,287.8,-65.83,46.05,-11.24,1.7943306674396644,1.118430952050093,0.3612556249764015,0.3247241841970168,True,False,False,False,False,False,True,True,0.55118,0.00169,0.44712,0.55288,CANDIDATE,0.5215
K07200.01,9597095,,FALSE POSITIVE,0.0,295.32855,46.268375,FALSE POSITIVE,FALSE POSITIVE,2.745640575,1.117,3.04508,45264.7,47.22,1300.0,673.9,918.0,5780.0,4.438,1.0,15.945,0.0,0.0,0.0,0.0,1.776,1.107,0.356,0.32,True,False,False,False,False,False,True,True,0.03151,0.00715,0.96135,0.03865,FALSE POSITIVE,0.01675
K07327.01,10450504,,CANDIDATE,0.963,282.15787,47.686531,CANDIDATE,CANDIDATE,17.9908273,0.129,1.436,660.0,1.88,541.0,20.29,10.9,4918.0,4.546,0.752,15.864,0.15,-0.19,6.15,-5.6,1.6175197185877164,1.0081768689545816,0.30580819650358465,0.2748828889142795,True,False,False,False,False,True,False,False,0.74648,0.18777,0.06575,0.93425,CANDIDATE,0.91273
K07328.01,10454401,,FALSE POSITIVE,0.0,284.31717,47.678638,FALSE POSITIVE,FALSE POSITIVE,12.180721266,0.479,4.15602,414950.0,63.25,742.0,71.88,1809.8,5750.0,4.538,0.882,15.386,15.42,-5.16,51.88,-17.58,1.76961515413143,1.1030184427518899,0.354150314094425,0.31833735059210905,True,False,False,False,False,False,True,False,0.00563,0.00791,0.98646,0.01354,FALSE POSITIVE,0.00796
K07329.01,10462826,,FALSE POSITIVE,0.0,288.67477,47.636028,FALSE POSITIVE,FALSE POSITIVE,50.467024395,0.973,8.96181,103144.0,52.88,523.0,17.63,1435.1,6137.0,4.448,1.012,14.884,17.82,-5.95,17.83,-5.64,1.8548271272494197,1.1561567203626386,0.3780923160524485,0.33985837271454516,True,False,False,False,False,False,True,False,0.00564,0.00731,0.98705,0.01295,FALSE POSITIVE,0.01257
K07330.01,10464199,,CANDIDATE,,289.32047,47.632446,CANDIDATE,CANDIDATE,198.11309,0.1542,15.59,53.3,1.09,399.0,5.96,8.3,6163.0,4.144,1.486,11.909,0.59,-0.29,10.03,-3.2,1.860709449433713,1.1598249764760897,0.37969234215040704,0.3412966081699725,True,False,False,False,True,True,True,False,0.44072,0.00211,0.55717,0.44283,FALSE POSITIVE,0.42882
K07331.01,10468514,,FALSE POSITIVE,0.701,291.10974,47.61549,FALSE POSITIVE,CANDIDATE,0.84986054,1.26,1.3875,6571.5,67.45,2260.0,6185.9,100.1,5164.0,3.949,1.676,14.319,41.25,-33.77,11187.41,-4761.44,1.6567015752018863,1.0326081187771556,0.31929819979322366,0.28700916087359446,True,False,False,False,False,False,False,True,0.07493,0.04494,0.88013,0.11987,FALSE POSITIVE,0.17953
K07458.01,11560447,,FALSE POSITIVE,0.0,292.57596,49.5257,FALSE POSITIVE,FALSE POSITIVE,0.527678272,0.385,2.33166,247744.0,75.31,2551.0,9989.53,706.1,5321.0,4.069,1.475,10.834,11.69,-29.15,4246.7,-6436.24,1.6844447631420723,1.0499076545261894,0.3283173557209452,0.2951164503510334,True,False,False,False,False,False,False,False,0.00563,0.00791,0.98646,0.01354,FALSE POSITIVE,0.03331
K07459.01,11601357,,FALSE POSITIVE,0.402,286.30902,49.623871,FALSE POSITIVE,FALSE POSITIVE,3.55027051,0.022,1.879,212.7,1.15,1036.0,272.61,7.6,5497.0,4.581,0.8,15.81,0.24,-0.1,178.31,-76.75,1.7178618897350286,1.0707457226608605,0.33874096844681,0.3044861313818048,True,False,False,False,True,True,False,False,0.71088,0.0279,0.26122,0.73878,CANDIDATE,0.88915
K07461.01,11615481,,FALSE POSITIVE,0.0,294.25418,49.695839,FALSE POSITIVE,FALSE POSITIVE,65.4317194,0.885,12.2384,153407.0,59.22,490.0,13.58,1146.6,6201.0,4.431,1.04,15.54,19.48,-6.94,13.18,-4.52,1.869323906319145,1.1651970164735235,0.3820247218672868,0.34339314456723624,True,False,False,False,False,False,True,False,0.00564,0.00731,0.98705,0.01295,FALSE POSITIVE,0.00669
K07462.01,11616200,,FALSE POSITIVE,0.0,294.57288,49.668442,FALSE POSITIVE,FALSE POSITIVE,1.718649321,0.421,3.94095,190567.0,39.08,1499.0,1194.16,833.4,6071.0,4.541,0.865,13.51,11.71,-3.11,1050.48,-299.44,1.8399521278224362,1.1468805856899613,0.37401859491413525,0.3361965782827066,True,False,False,False,False,False,True,False,0.0141,0.00787,0.97804,0.02196,FALSE POSITIVE,0.02175
K07464.01,11616663,,FALSE POSITIVE,0.0,294.77649,49.65601,FALSE POSITIVE,FALSE POSITIVE,7.2935801,1.157,40.02,124.5,17.41,925.0,173.44,26.6,5900.0,4.509,0.951,14.973,4.32,-1.54,126.88,-45.73,1.8019730928460802,1.1231967633638398,0.36342400945279996,0.32667330421990404,True,False,False,False,False,False,True,True,0.01414,0.00207,0.9838,0.0162,FALSE POSITIVE,0.00924
K06279.01,2570505,,FALSE POSITIVE,0.0,290.28955,37.888168,FALSE POSITIVE,FALSE POSITIVE,1.89129338,0.373,5.677,33.8,0.42,1152.0,416.87,15.1,4986.0,4.558,0.733,13.558,0.04,-0.04,139.84,-113.37,1.6278071841942325,1.0145913175754364,0.30945197286025344,0.27815833057926287,True,False,False,False,True,True,False,False,0.1935,0.03678,0.76972,0.23028,FALSE POSITIVE,0.14469
K06280.01,2570767,,FALSE POSITIVE,0.0,290.33002,37.891029,FALSE POSITIVE,FALSE POSITIVE,1.89124453,0.734,5.08,31.0,1.19,2200.0,5537.41,19.4,5850.0,3.72,1.977,12.76,0.37,-0.13,5263.16,-1568.29,1.7910714738810298,1.11639852399269,0.360326909900425,0.3238893795865891,True,False,False,False,True,True,True,False,0.15439,0.02202,0.82359,0.17641,FALSE POSITIVE,0.35626
K06281.01,2571075,,FALSE POSITIVE,,290.38739,37.82029,FALSE POSITIVE,FALSE POSITIVE,1.89134201,0.2376,4.674,128.9,0.92,1325.0,729.42,8.9,5658.0,4.567,0.815,15.799,0.35,-0.07,824.88,-175.06,1.7503413127262466,1.0909994254840805,0.3485023366090023,0.31326048072073714,True,False,False,False,True,True,True,False,0.19957,0.00655,0.79387,0.20613,FALSE POSITIVE,0.03427
K06282.01,2576692,,FALSE POSITIVE,0.0,291.64301,37.814259,FALSE POSITIVE,FALSE POSITIVE,87.87826191,0.585,12.8138,339056.0,110.85,530.0,18.65,1974.6,5784.0,3.985,1.642,12.744,23.43,-35.1,11.57,-10.7,1.776854804426727,1.1075330522677937,0.3562468669631853,0.32022190423193575,True,False,False,False,False,False,True,False,0.0056,0.0113,0.9831,0.0169,FALSE POSITIVE,0.01141
K06285.01,2693092,,FALSE POSITIVE,0.0,285.90485,37.928089,FALSE POSITIVE,FALSE POSITIVE,39.841522897,0.902,8.79024,143685.0,116.52,765.0,80.93,4421.6,6078.0,3.946,2.07,12.003,21.45,-39.85,45.28,-49.93,1.8415252868667216,1.1478616155212107,0.37445134209592706,0.3365855667906185,True,False,False,False,False,False,True,False,0.00542,0.00209,0.99249,0.00751,FALSE POSITIVE,0.01879
K06411.01,4375101,,FALSE POSITIVE,0.0,294.15329,39.464279,FALSE POSITIVE,FALSE POSITIVE,61.25964956,0.741,12.1777,233258.0,54.72,447.0,9.45,880.3,5912.0,4.532,0.889,15.518,15.95,-5.29,8.07,-2.71,1.8046049741101218,1.1248380048224125,0.36416778139969086,0.32734186678412464,True,False,False,False,False,False,True,False,0.01402,0.00783,0.97815,0.02185,FALSE POSITIVE,0.00528
K06412.01,4380283,,FALSE POSITIVE,0.0,295.319,39.480049,FALSE POSITIVE,FALSE POSITIVE,0.872359598,0.686,3.74512,267053.0,67.08,2112.0,4703.58,1063.2,6240.0,4.391,1.048,14.742,19.97,-9.99,4144.16,-1749.84,1.87818064566768,1.17072015283664,0.38440965445479996,0.34553692140398395,True,False,False,False,False,False,True,False,0.01402,0.00783,0.97815,0.02185,FALSE POSITIVE,0.00474
K06413.01,4384793,,FALSE POSITIVE,,296.20227,39.40519,FALSE POSITIVE,FALSE POSITIVE,374.318792,0.8507,5.96,1541400.0,243.21,241.0,0.79,10.3,5997.0,4.572,0.815,15.369,104.2,-18.2,1.05,-0.19,1.8234009892338068,1.1365592307065544,0.369437112771065,0.3320783692563662,True,True,True,True,False,False,True,False,0.25206,0.00157,0.74638,0.25362,FALSE POSITIVE,0.02045
K06415.01,4446411,,FALSE POSITIVE,0.0,285.41,39.52837,FALSE POSITIVE,FALSE POSITIVE,0.62927655,0.98,0.9698,839.5,4.64,2102.0,4624.3,30.9,5628.0,4.388,0.976,14.027,1.28,-0.75,4177.73,-1858.39,1.744163148440015,1.0871467885430741,0.3466702437633741,0.31161364215560966,True,False,False,False,False,False,True,False,0.25876,0.0452,0.69603,0.30397,FALSE POSITIVE,0.36797
